Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
today hi,1,7,1,40,6,1,0,4.714285714285714
want ice face quench thirst freak weather kill,0,14,4,75,2,0,0,4.285714285714286
day class kind sad lunch state write sleep great day cy,1,23,8,132,12,0,0,4.565217391304348
,1,4,3,33,5,0,0,7.25
know mean,0,6,2,33,2,1,0,4.5
goodnight god bless try sleep know need week catch,1,18,6,85,1,1,0,3.7222222222222223
ah cap true,0,5,0,30,2,1,0,5.0
people strange,1,5,1,41,1,1,0,7.2
today bunch people baby young care,1,20,12,89,0,0,0,3.45
hate work saturday,0,5,2,27,0,0,0,4.4
write program c,1,8,4,38,3,0,0,3.75
know feeling word person run mind smile happen right,1,26,14,133,1,0,0,4.115384615384615
rise shine bacon breakfast golf,1,9,4,51,2,0,0,4.666666666666667
hey dave true nick cannon sprinter hope relax sunday dublin,1,25,9,136,2,1,0,4.4
far away usual,0,8,4,53,4,1,0,5.625
finally twitter find friend,0,16,8,72,2,0,0,3.5
tell,1,5,3,25,2,0,0,4.0
wish adam watch,0,14,8,56,1,0,0,3.0
hear national quit chance people day quit stop celebrate,1,19,5,124,9,1,0,5.473684210526316
white strip tooth hurt know,0,10,4,68,3,0,0,5.8
th sweet,1,2,0,13,1,0,0,5.5
welcome club city jump plane win,1,19,9,98,3,1,0,4.157894736842105
think real ste person wonderful artist,1,18,9,93,4,1,0,4.166666666666667
wouldn t,1,4,0,28,3,1,0,6.0
eat year macdonald huge headache,0,16,9,92,6,0,0,4.75
,1,5,2,34,3,1,0,5.8
club,1,9,3,51,3,1,0,4.666666666666667
wake bomb nap hata later,1,12,3,50,0,0,0,3.1666666666666665
stay care brother mon s s son,0,19,9,87,3,1,0,3.5789473684210527
test today silly sound wait actual exam emotinally drained,0,19,5,105,11,0,0,4.526315789473684
agree cocktail old tom cruise study leave sunny revise expect sum review soon x,0,27,8,134,2,1,0,3.888888888888889
r p frosty think,0,8,2,62,8,0,0,6.75
ah late night sweet la excited summer,1,15,5,80,7,0,0,4.333333333333333
tonight,1,2,0,12,0,0,0,5.0
hour sleep night exhausted need charge hope sick,0,21,8,112,5,0,0,4.238095238095238
hey cook congress graduate know twitter page touch,1,21,9,125,6,1,0,4.9523809523809526
happy new x _ box run line xmonad xmobar head work,1,15,5,93,8,0,0,5.2
cabin mode outer wife telefonica quit thomson tg quit x outer wife genetic de begin o drink etc,1,18,0,133,11,0,1,6.388888888888889
oh switch bad,1,11,4,68,7,1,0,5.181818181818182
meet like fly kite husband,1,24,15,131,3,2,0,4.458333333333333
glad dinner friend catch long time tonight,1,20,11,99,2,0,0,3.95
away poor fluffy princess homeless uncle rico away poor phone,0,14,2,86,1,0,0,4.785714285714286
happen eventually,1,5,2,32,1,1,0,5.4
sweet account compromise look like meet extension site,0,14,4,90,4,0,0,5.428571428571429
work open day office email stuff new student,0,26,13,125,2,0,0,3.8076923076923075
brain silly,1,6,2,40,1,1,0,5.666666666666667
hey learn new language sound cool hata want italian,1,14,4,92,5,1,0,5.571428571428571
gutta run today day,0,5,1,30,0,0,0,5.0
like,0,5,2,30,1,1,0,5.0
true favorite j video,1,9,2,56,3,1,0,5.222222222222222
thing important phone watch niece play soccer,1,15,6,78,1,0,0,4.2
amazing eye,1,8,2,70,10,1,0,7.75
hope twitter angel safe travel,1,16,7,91,3,1,0,4.5625
love pink vibratory thank dad good birthday present,1,10,0,71,3,0,0,6.1
car break try find ride work tomorrow fail,0,11,3,62,4,0,0,4.636363636363637
look old,1,12,5,59,2,0,0,3.9166666666666665
final baby,1,2,0,15,3,0,0,6.5
sure hell good idea,0,17,7,91,2,1,0,4.352941176470588
bow donna start blow quit caffeinated index fibrosum prohibitorum quit day feel medieval,1,19,4,147,10,1,0,6.7368421052631575
hot honeycider talk good throat,0,13,5,76,5,1,0,4.846153846153846
talk microwave cook hungry stick work,0,15,6,91,8,1,0,5.066666666666666
plum final happy hour ja g finally close door,0,16,7,95,6,0,0,4.9375
compose,1,4,1,26,2,1,0,5.5
hostel night taxi driver charge chf walk work early breakfast,1,24,10,135,6,0,0,4.625
alton tower,1,5,2,24,1,0,0,3.8
problem bored,0,5,2,29,2,0,0,4.8
observe le crust grey collection thiscontinue,0,8,1,64,3,0,0,7.0
replace microwave sell place interesting match price,0,23,11,137,5,1,0,4.956521739130435
headache cut cut sit pp day cross half world ma class,0,31,16,133,10,0,0,3.2903225806451615
finally sleep morning alarm annoying day,0,24,12,113,2,0,0,3.6666666666666665
come family daughter fall hurt nose upset poor thing,0,21,8,114,4,0,0,4.428571428571429
final iron pig game heavy summer wish cold,0,14,5,75,4,0,0,4.357142857142857
thirsty,0,4,1,19,0,0,0,3.75
look burn remain oh hedge pet store saturday awesome want,0,23,5,120,5,1,0,4.217391304347826
love mile sue great double act,1,13,4,67,2,1,0,4.153846153846154
,1,3,2,14,0,0,0,3.6666666666666665
search place migrate,1,8,4,43,1,0,0,4.375
head shangrila let burn fat,1,7,2,63,7,0,0,7.857142857142857
good friend,1,5,2,25,0,0,0,4.0
plan grm tomorrow sick work bed early hell cut mile run like,0,28,7,130,5,0,0,3.642857142857143
generation zero technology come nicely,1,7,1,62,1,1,0,7.857142857142857
believe monday hope today,1,14,6,79,3,0,0,4.642857142857143
cheer tonight vanguard come support girl perform,1,23,10,142,7,3,0,5.173913043478261
come visit,0,5,1,33,1,1,0,5.4
hope feel,0,8,3,46,1,1,0,4.75
think pus pp,0,8,3,38,2,1,0,3.75
pour outside way rank afternoon s game core love nick wish s sweet,0,22,7,131,7,0,0,4.863636363636363
wood major drama house,0,6,2,32,2,0,0,4.333333333333333
pa bass sort need drummer contact,1,15,7,73,1,0,0,3.8666666666666667
july quit rome build day quit inside brake,0,11,3,65,6,0,0,4.909090909090909
rain southern california charlie,1,10,5,69,3,0,0,5.9
bonfire,1,3,1,25,0,0,0,7.333333333333333
finger hurt,0,3,1,17,1,0,0,4.666666666666667
note note good god hurt foot night night,0,20,10,98,3,0,0,3.9
popcorn year nice kiss tonight time watch,1,24,15,124,2,0,0,4.166666666666667
homework time,0,2,0,14,0,0,0,6.0
answer prayer catch surprise lord amazing,1,13,7,75,3,0,0,4.769230769230769
oh,1,4,2,29,1,1,0,6.25
lip,0,6,3,26,0,0,0,3.3333333333333335
week killer rush damn friday,0,15,7,79,4,0,0,4.266666666666667
try color clash okay surging suck,0,13,3,89,3,1,1,5.846153846153846
damn wish buy pp people cheap a12,0,18,7,93,5,0,0,4.166666666666667
joke love rob lawyer brother hi invite factory,1,23,9,125,5,2,0,4.434782608695652
urica cultural organization peru prepare new great event,1,11,3,71,0,0,0,5.454545454545454
sal come minute,0,9,4,50,3,0,0,4.555555555555555
sick week ago feel,0,13,4,62,2,1,0,3.5384615384615383
friend dinner tonight late bedtime kiss schedule fun night throw,1,22,9,122,4,0,0,4.5
later game later later forever guess deserve yeah yeah,1,16,3,95,6,0,0,4.9375
oh bed love miss,0,9,3,47,3,0,0,3.4444444444444446
oh shame,0,4,0,25,1,1,0,5.25
totally feel truck driver drive night wake ache body,0,16,5,83,1,0,0,4.125
oh awesome pretty jealous right,1,10,1,69,5,1,0,5.9
filling time,0,2,0,15,0,0,0,6.5
attic eden today,1,6,2,27,1,0,0,3.5
day bring,1,6,2,39,1,0,0,5.5
london x,1,8,4,49,2,1,0,5.125
feel particularly idea,0,8,5,47,0,0,0,4.875
okay summer s finally everybody laurel s donna town random oh,0,20,8,117,4,0,0,4.85
write tar episode notebook find bit boring pick,1,26,16,118,2,0,0,3.5384615384615383
hello hate bag,0,4,1,18,0,0,0,3.5
honey big poor like true non redness,0,23,9,130,13,1,1,4.6521739130434785
eggs mon wait shower bed sheet egyptian cotton,1,26,16,135,7,0,0,4.153846153846154
hope late miss plane ontario little place moskowa little airport,1,25,8,130,10,1,0,4.2
depressed kate,0,7,3,39,3,0,0,4.571428571428571
totally suck dr cool dat way,0,10,3,43,0,0,0,3.2
donna pp want print hata,1,23,11,116,8,1,0,4.043478260869565
harry porter sister s keeper new moon year baby sister,0,18,7,104,8,0,0,4.777777777777778
hello work time yes free love catch xxx,1,27,17,124,2,1,0,3.5555555555555554
hair smell good right like coconut,1,9,2,53,2,0,0,4.888888888888889
new jones brothers concert pick ff,1,8,2,41,0,0,0,4.125
hayyyy shilling girl united,1,9,2,57,0,0,0,4.888888888888889
exactly homme happen try like facebook,0,16,6,92,5,1,0,4.75
,0,6,1,44,5,1,0,6.333333333333333
choose think choke,1,10,3,55,8,0,0,4.5
wish,0,10,4,62,4,1,0,5.2
think group month,1,17,11,83,2,1,0,3.8823529411764706
look eat hum cheese bread c apple,1,12,4,73,6,0,0,5.083333333333333
bad hear mon cry,0,8,3,49,2,0,0,5.125
sick tired work hard need break,0,9,3,48,4,0,0,4.333333333333333
good girl,1,5,1,18,1,0,0,2.6
loop area,0,5,3,25,1,0,0,4.0
god bless air france plane soul,0,7,1,37,0,0,0,4.285714285714286
lord hallelujah,1,5,0,45,2,1,0,8.0
enjoy sad miss find sister,0,14,5,70,5,1,0,4.0
okay good funny happen,1,11,4,71,2,1,0,5.454545454545454
definitely miss quit jaywalking quit,0,5,1,48,4,0,0,8.6
quit phaedra quit pop sign visit right,1,17,4,109,8,2,0,5.411764705882353
sum roman delicious,1,8,2,40,0,0,0,4.0
tricky pm ahead dinner law cheer blade nice people alas man,0,21,7,127,3,0,0,5.0476190476190474
work tomorrow,0,4,0,31,1,1,0,6.25
cell yeah gun join,1,8,2,50,3,1,0,5.125
oh dear dreaded jetlag,0,9,4,50,2,1,0,4.555555555555555
de la tonight good night,0,12,3,52,1,0,0,3.3333333333333335
miss co pilot bounce thing late night,0,15,6,72,3,0,0,3.8
org pure laughing bubo,0,11,4,58,3,1,0,4.2727272727272725
t feel hopefully bal miss step rest peace,0,13,3,71,5,0,0,4.461538461538462
ready climb banker okay exactly pack ready,1,16,7,96,5,1,0,5.0
reply,0,5,2,27,1,1,0,4.4
school monday,1,4,1,22,1,0,0,4.5
dusting fox beg come smoke,1,11,1,65,6,0,0,4.909090909090909
cut malteaser people miss,1,10,1,78,2,1,0,6.8
unemployed turtle care,1,10,1,59,3,1,0,4.9
,1,2,1,18,2,1,0,8.0
home hopefully bit long time good hug pillow night,0,19,9,90,2,0,0,3.736842105263158
view office today,1,6,2,33,3,0,0,4.5
wait,1,5,2,31,2,1,0,5.2
want know twitter rate surname aliaalhirsi,0,15,3,85,2,0,0,4.666666666666667
ready work want stick inside lovely day like today x,0,19,7,95,2,0,0,4.0
download serene new synthesis voice kindly donation daniel,1,19,7,136,8,0,0,6.105263157894737
penza taste like shit actually favorite kind penza ugh pass,0,15,3,92,7,0,0,5.133333333333334
s new digital meet,1,5,1,27,2,0,0,4.4
mean begin obviously game year old generation awesome,1,24,9,137,10,1,0,4.708333333333333
s difference meal meal price,1,14,6,90,8,0,0,5.428571428571429
,0,3,3,18,0,0,0,5.0
caterpillar eat garden,0,7,3,43,1,0,0,5.142857142857143
ready head dad time year mm pity drill,1,26,9,135,5,0,0,4.1923076923076925
tired shitload music work tomorrow doubt sleep daytime soon,0,23,14,108,1,0,0,3.652173913043478
god bad bow man bit,0,13,6,57,3,1,0,3.3846153846153846
rubber marathon,1,12,5,65,2,0,0,4.416666666666667
week end,0,5,3,21,0,0,0,3.2
music time,1,2,0,11,0,0,0,4.5
drive couple friend concert leave tomorrow,0,17,8,88,3,1,0,4.176470588235294
oo def ughhhh break english moran ugh break,0,22,9,111,6,1,0,3.9545454545454546
ah find want kind tired note twitter body,1,12,3,73,5,0,0,5.083333333333333
try hear self think monkey s bed time,1,15,6,82,5,0,0,4.4
ready work tomorrow hate work saturday,0,9,2,62,3,0,0,5.888888888888889
shirt need grab sap,1,20,10,105,5,2,0,4.25
play kind insane character,1,10,3,63,2,1,0,5.3
favourite assail shame chat guy song,0,24,9,140,19,0,0,4.833333333333333
realise school holiday day woot,1,11,5,60,3,0,0,4.454545454545454
soon lucky great son fun dinner good,1,14,4,79,4,1,0,4.642857142857143
comply deep maybe come class hour doubt shudder,0,22,9,111,5,0,0,4.0
year happy long weekend early,1,8,1,50,7,0,0,5.25
monster house,1,2,0,15,1,0,0,6.5
good compliment thank u,1,10,2,59,5,1,0,4.9
d fall asleep,0,6,2,29,3,0,0,3.8333333333333335
try jump beam shit hand letsjust try,1,28,15,133,2,1,0,3.75
cheer try appreciate,1,12,6,66,3,1,0,4.5
feel sick gutte shirt,0,12,7,53,1,0,0,3.4166666666666665
noon come,0,6,3,38,1,1,0,5.333333333333333
havana bound glad good day haven connect start tom,1,25,12,138,11,1,0,4.52
ok bout movie s,0,7,2,52,4,1,0,6.285714285714286
think table dancing begin leave party,0,23,10,118,7,1,0,4.086956521739131
sarah gutta plan,0,7,1,42,4,1,0,5.0
org varie feel like grip,0,11,3,65,3,0,0,4.7272727272727275
heat send machine water case,1,15,5,80,6,1,0,4.333333333333333
hour delay able fix door hour minute time,1,29,14,136,3,0,0,3.689655172413793
lay bed spot smell like vanilla awesome,1,10,2,56,2,0,0,4.6
video late quality,1,10,4,100,13,1,0,9.0
late school hata today,1,10,4,48,1,0,0,3.8
eeeewwww decide outside door bright yellow luck wonder kiss stuffy,0,22,8,133,6,0,1,5.0
watch family guy play new phone sit warm bed life good,1,18,6,96,0,0,0,4.0
bout s wake,0,7,4,35,4,0,0,4.0
page,0,6,3,37,1,1,0,5.166666666666667
mad forget home,0,12,6,56,0,0,0,3.6666666666666665
love life wait fail man mary sheen aix physics jacket mike come,1,26,12,137,10,0,0,4.269230769230769
watch awe jimmy balance thick ball sol foot,1,15,7,75,0,0,0,4.0
hata ah love heart lie music video boy wet hata s far song new album xx,1,26,5,138,7,1,0,4.3076923076923075
cool thank share myth water image like notice caucus image,1,21,6,129,7,1,0,5.142857142857143
hata tonight want join fringe night ode,0,19,8,115,12,1,0,5.052631578947368
good morning,1,2,0,13,0,0,0,5.5
complete happy ending,1,10,4,51,2,0,0,4.1
fun,1,3,1,26,2,1,0,7.666666666666667
new phone shiny exciting find button,1,20,6,84,8,0,0,3.2
voice bed sound like broken horn little miss sunshine wake like land work hard,0,26,8,134,4,0,0,4.153846153846154
roll cappuccino shot express miss cappuccino neuro store irene,0,22,10,132,7,1,0,5.0
mate,0,8,3,48,2,1,0,5.0
jones brow caricature new video,1,15,5,134,16,0,0,7.866666666666666
lunch angel,1,3,1,17,0,0,0,4.666666666666667
ask boy theater fun,1,9,0,48,2,0,1,4.333333333333333
org famous woman person thing huge,1,12,1,83,5,1,0,5.916666666666667
oh suck light o,0,20,9,122,17,1,0,5.1
splash,1,10,6,55,2,1,0,4.5
ah sell,1,4,1,18,1,0,0,3.5
waste away couch watch kill bill,0,9,3,50,0,0,0,4.555555555555555
slumber deep stay awake think,0,13,6,73,1,1,0,4.615384615384615
thank follow,1,5,2,30,1,1,0,5.0
like sick good friend shower,0,9,3,54,0,0,0,5.0
w feeling pp,0,8,1,41,3,1,0,4.125
new book kiss x,1,12,3,72,6,0,0,5.0
sketch,1,7,3,65,6,1,0,8.285714285714286
hey listen epi air great stuff love defense pure goodness,1,22,8,123,5,1,0,4.590909090909091
sound exciting fun,1,5,0,42,2,1,0,7.4
tact chicken dinner e,1,8,2,43,4,0,0,4.375
lot painkiller,1,6,1,40,2,1,0,5.666666666666667
lab wait optical image late night,0,19,8,92,3,0,0,3.8421052631578947
run bass mother fucking hill feel bit dizzy sick,0,18,6,87,1,0,0,3.8333333333333335
foi canada review video,0,11,5,68,2,1,0,5.090909090909091
yankees game pp rain holiday sad die little inside,0,20,9,98,2,0,0,3.9
sweet follow rest,1,11,6,60,3,1,0,4.454545454545454
,0,6,2,34,10,0,0,4.5
save wait worth leave,1,11,3,69,5,1,0,5.2727272727272725
need game game,0,19,11,84,3,1,0,3.3684210526315788
state total overlay,1,7,4,31,0,0,0,3.4285714285714284
bring mon flower wen c grass da cemetery,0,18,5,80,2,0,0,3.4444444444444446
hip hop big tall big size people clothing,0,17,3,90,6,1,0,4.294117647058823
ah miss mild leave garden duck hope,0,22,12,97,3,0,0,3.409090909090909
ok ok probably right guess wait til sunday night post,0,16,4,91,5,1,0,4.6875
thank send good wish anniversary today,1,12,6,70,0,0,0,4.833333333333333
hate human kill,1,17,7,91,7,1,0,4.294117647058823
work hour donna shower,1,11,4,52,3,0,0,3.727272727272727
flight map md meaning right thank goodness june,1,23,11,108,5,0,0,3.652173913043478
aaron pigmy ride ny ride maybe miss hockey,0,25,10,133,8,1,0,4.32
,0,1,0,9,1,1,0,8.0
forget green room glow dark star ceiling sleep star,1,20,7,102,4,0,0,4.05
arghhhh season final season wait year answer deserve,0,21,11,115,1,0,0,4.428571428571429
,1,4,0,29,3,1,0,6.25
nasty process animal cruelty,0,9,2,67,4,1,0,6.222222222222222
book stock,0,7,4,34,1,0,0,3.857142857142857
world,0,5,4,27,1,0,0,4.4
sum miss don cherry s suit tonight wonder,0,15,4,78,3,0,0,4.2
love,1,5,1,29,1,1,0,4.8
oh wish star box,1,10,2,54,9,1,0,4.3
listen sugarland ready,1,7,2,48,2,0,0,5.857142857142857
finish paper dinner time,0,7,2,49,3,0,0,6.0
year d,1,3,0,14,1,0,0,3.6666666666666665
shop fun,0,9,6,48,3,0,0,4.333333333333333
hang great people way good,1,15,7,72,0,0,0,3.8
happy birthday wonderful marya victoria flex,1,10,2,76,2,0,0,6.6
ah pp bad,0,8,3,29,4,0,0,2.625
god need hug,0,6,2,29,4,0,0,3.8333333333333335
feel like use comfort work suck today,0,12,3,58,2,0,0,3.8333333333333335
err cloud,0,6,4,28,0,0,0,3.6666666666666665
thank,1,3,0,21,2,1,0,5.666666666666667
pull fix permanent basis s sadly broken,0,18,8,104,4,1,0,4.777777777777778
break heart,0,5,1,29,1,1,0,4.8
picture,0,5,1,30,3,0,0,5.0
bored,0,2,0,9,0,0,0,3.5
drop mybloglog com,0,6,1,37,5,0,0,5.166666666666667
salad feed,1,5,0,39,7,1,0,6.8
pretty amazing thank mark,1,8,2,59,4,1,0,6.375
bad maybe angel cut australian boy,1,18,8,98,4,1,0,4.444444444444445
happy day,1,3,0,28,1,1,0,8.333333333333334
realize happy home w family spend rest life home,0,23,12,104,3,0,0,3.5217391304347827
paint powder ready work skinny desperate kiss curly,1,21,3,140,16,0,0,5.476190476190476
boy double bag anchor celebrate p,1,17,7,89,3,0,0,4.235294117647059
ah look okay fish let know,1,18,9,94,2,1,0,4.222222222222222
buy ipodtouch kind happy right new need,1,20,6,101,6,0,0,4.05
play need speed carbon,1,6,1,38,2,0,0,5.0
talk god great white,0,9,3,58,3,0,0,5.444444444444445
,0,2,0,18,0,0,0,8.0
hey love,1,8,2,42,6,1,0,4.25
check phone downstairs miss,0,14,8,86,3,1,0,5.071428571428571
bandy day warm weather come,1,9,3,48,7,0,0,4.333333333333333
remember mission quit hey friend katie love quit hata,1,12,2,93,8,1,0,6.75
talk host family tonight good night oh fox park,1,21,10,94,5,0,0,3.4761904761904763
video slow broke annoyed,1,13,5,77,0,0,0,4.923076923076923
hop bed s look funny son want play mummy,0,24,14,125,6,0,0,4.166666666666667
heel want sale,1,10,4,53,4,1,0,4.3
yeah lose car,0,9,5,45,1,1,0,4.0
sure,1,8,4,44,4,1,1,4.5
need doctor cry bed mummy,0,19,9,87,3,0,0,3.5789473684210527
right house giant eagle new albany oh aren sell,0,24,12,113,3,1,0,3.7083333333333335
watch fast furious stupid sun s,1,20,8,111,7,0,0,4.55
ape twittersphere noooooooooooooooooo place suppose,0,15,7,104,3,0,0,5.933333333333334
weeden fellow filipinos philippines world hit oh actually doesn matter race,1,22,8,125,2,0,0,4.681818181818182
sound like mission undah fun want,1,25,11,123,7,1,0,3.92
try bait kill die study day find smell good idea insight,0,28,9,137,5,1,0,3.892857142857143
weekend work,0,5,1,47,4,0,0,8.4
hey,1,2,0,21,2,1,0,9.5
pm grrrrrr miss badly,0,13,6,76,10,0,0,4.846153846153846
awake cup tea forget,0,13,5,67,2,0,0,4.153846153846154
long long mobile work drop ff mug miss xx,0,24,9,118,5,0,0,3.9166666666666665
pure reply couture,0,13,5,77,4,1,0,4.923076923076923
car training work saturday hata,0,7,2,43,3,0,0,5.142857142857143
pucker work til,0,14,5,66,2,0,0,3.7142857142857144
japan ni anti iris know dear,0,13,2,75,3,1,0,4.769230769230769
nice gun la awesome,1,20,7,137,10,2,0,5.85
sound home movie theme loop movie,1,10,1,58,7,1,1,4.8
toothache,0,2,0,14,0,0,0,6.0
come fun mi case es tu case hope right pop open roseola stone,1,25,7,131,8,1,0,4.2
fun snap interesting photo,1,11,3,66,4,1,0,5.0
leave house school seven thirty path test shit,0,18,7,97,4,0,0,4.333333333333333
bored entertain tread topic,0,15,6,95,4,0,1,5.333333333333333
home great weekend ear block happy,0,16,5,87,5,0,0,4.4375
summer possibly january possibly cut happen sure,0,23,9,136,4,1,0,4.913043478260869
ok smile thou thou day god bless dear friend,1,16,7,105,6,1,0,5.5625
hey chris find actually bed shop sorry,0,25,11,116,4,1,0,3.64
s rain soon,0,4,0,29,0,0,0,6.25
bye bye computer good long run need figure pay know,0,21,9,101,7,0,0,3.619047619047619
morning lovely day,1,6,1,40,0,0,0,5.5
think dear leave july,0,6,2,38,1,0,0,5.333333333333333
good afternoon,1,2,0,17,2,0,0,7.5
hope right lecture pea onion tomato strawberry mint rhubarb rosary,1,20,4,137,13,1,1,5.85
wake tom wait singe want,1,11,6,48,0,0,0,3.3636363636363638
follow follow,0,9,3,58,8,0,0,5.444444444444445
,1,6,3,52,6,1,0,7.666666666666667
jason find bar,1,8,4,37,0,0,0,3.625
concert hear miss song,0,20,9,115,7,0,1,4.7
ok gun ifuseekmusic com check photo david cook kid cut yesterday,1,19,8,114,3,0,0,5.0
find blood towel bitch lie period,0,18,11,90,5,0,0,4.0
fuck,0,2,0,15,1,0,0,6.5
time settle watch late season weed big day meet wonderful pp like,1,26,7,146,12,2,0,4.615384615384615
suck plan,0,5,2,30,0,0,0,4.4
coal look happy,1,14,4,124,11,0,0,7.857142857142857
org morning tired,0,8,3,39,3,0,0,3.875
home listen music ready pick avenue festival new york,1,24,7,138,7,0,0,4.75
love lot day,1,8,3,45,1,1,0,4.625
stream thing,0,10,5,53,3,1,0,4.3
voice crack singe stupid,0,9,2,47,0,0,0,4.222222222222222
know talk want congratulate u wish success,1,15,3,91,4,1,0,5.066666666666666
sick know bad feel oh week donna busy week,0,20,7,91,4,0,0,3.55
gun miss word commodore th sydney,0,17,5,94,4,4,0,4.470588235294118
land away wing,0,6,0,38,4,0,0,5.0
body channel bag price time channel germans mac pro,0,27,11,136,6,1,0,4.037037037037037
new day don t know happen m donna eat hungry giiirrll,1,18,7,92,7,0,0,4.111111111111111
round bring shot,1,9,2,54,4,1,0,5.0
hey use beemp download right use look source,1,19,5,99,3,1,0,4.2105263157894735
morning ah tour xcytd manes big exam dy wish luck x,0,16,1,82,4,1,0,4.125
fall love john tendon,0,10,5,53,1,0,0,4.2
org old face pop stop smile,1,15,6,77,3,0,0,4.133333333333334
guess good huge,0,10,3,59,7,1,0,4.9
house,1,2,0,11,0,0,0,4.5
live live little crowded city simple life visit,1,23,10,137,7,1,0,4.913043478260869
damn find mark car wrong spot remove day wish luck,0,25,11,110,8,0,0,3.4
telesale boring ask game,1,10,2,58,6,1,0,4.8
sweet day,1,14,6,70,6,1,0,4.0
exciting,1,3,0,22,2,1,0,6.333333333333333
scientist safe adult use en route brave new world,0,15,3,96,6,0,0,5.4
ready morning class gun,1,16,11,75,4,0,0,3.6875
feel like talk wall,0,11,5,50,0,0,0,3.5454545454545454
phone ugh work today completely suck big,0,14,3,79,8,0,0,4.571428571428571
way arrange time,0,15,11,72,1,1,0,3.8
sense smell,0,8,3,45,3,1,0,4.625
season,0,5,3,22,0,0,0,3.4
sleep o leave message wake dog stop test,0,22,7,122,12,0,0,4.545454545454546
realise birthday s couple month,0,9,4,50,1,0,0,4.555555555555555
yes wish,0,10,4,40,1,1,0,3.0
lady organism love love,1,19,7,94,4,0,1,3.9473684210526314
ok hungry fire nearby,0,11,2,69,5,1,0,5.2727272727272725
hata way determine,0,13,6,75,4,1,0,4.769230769230769
shut,1,3,1,19,1,1,0,5.333333333333333
talk ill,1,10,4,63,2,1,0,5.3
want fas letterman body buy,1,12,7,75,5,0,0,5.25
work coffee useless,0,16,6,93,4,0,0,4.8125
draw sound interesting able,0,13,4,73,5,1,0,4.615384615384615
play singular cousin,1,5,2,32,0,0,0,5.4
yes imagine problem,1,10,5,54,1,1,0,4.4
awesome congress,1,4,0,38,4,1,0,8.5
bored,0,6,3,25,1,0,0,3.1666666666666665
yea good,1,6,1,33,3,1,0,4.5
sunday listen wait family finish ready,1,13,4,80,5,0,0,5.153846153846154
follower contest,1,6,3,37,1,0,0,5.166666666666667
listen,1,4,1,29,0,0,0,6.25
fun enjoy evening gutta xx,1,11,2,60,7,0,0,4.454545454545454
friday fun,1,5,2,33,2,1,0,5.6
probe pp enjoy rank jump sort probe soldier beer,1,26,13,130,4,1,1,4.0
hate sweet feel stupid mean,0,15,6,79,4,1,0,4.266666666666667
relax family album purchase today work cover song today good night world,1,18,2,100,7,0,0,4.555555555555555
okay able swim,1,18,7,102,10,1,0,4.555555555555555
yeah know feeling lot program like happen know work summer,0,24,11,130,8,1,0,4.416666666666667
home work lay feel awful,0,12,4,62,4,0,0,4.166666666666667
totally tell sniff obviously listen podcast,0,19,6,107,6,1,0,4.631578947368421
pass,0,7,3,39,2,1,0,4.428571428571429
waste love,0,3,0,41,10,0,0,11.666666666666666
coffee lewis sense morning,1,9,3,53,3,0,0,4.888888888888889
ii change yea latin ii,0,15,1,77,4,1,0,4.133333333333334
sorry man gutta attend duty,0,9,2,63,4,1,0,6.0
especially hand,0,4,1,31,1,1,0,6.75
mountain run dad mile today dad scratch bike mark frame slide,0,28,13,135,5,0,0,3.8214285714285716
try download yesterday wouldn t play tune reason,0,17,8,93,2,1,0,4.470588235294118
thistracte twitter couture study double exam tour ah,0,18,8,102,1,0,0,4.666666666666667
sleep exciting day work,0,11,4,82,8,0,0,6.454545454545454
lose aim mug,0,7,2,36,3,1,0,4.142857142857143
read x ray read sweet mmm think thiscipline,1,19,10,125,7,1,0,5.526315789473684
leave college soon exam today,0,10,4,60,1,0,0,5.0
awesome thiscuss journ society let know,1,11,3,75,3,1,0,5.818181818181818
watch fall,1,6,1,37,2,0,0,5.166666666666667
thank s new world,1,9,4,56,3,1,0,5.222222222222222
woohoo lunch bunch concert series sullivan center start monday spend lunch,1,18,4,113,4,0,0,5.277777777777778
hello sunday raining,0,8,1,47,10,0,0,4.875
quit quit quit quit day,1,6,2,53,9,1,0,7.833333333333333
nice letter win way co,0,22,14,105,3,1,0,3.772727272727273
goodnight welcome twitter,1,7,1,58,5,1,0,7.285714285714286
miss,0,3,1,14,0,0,0,3.6666666666666665
hot,0,3,2,16,0,0,0,4.333333333333333
doc pm newby checkout stomach check,0,12,5,71,1,1,0,4.916666666666667
cleaning gash plan,0,12,6,65,2,0,0,4.416666666666667
home great day,1,8,4,59,9,0,0,6.375
miss gutta talk,1,8,3,45,4,1,0,4.625
photo certain mr,1,11,6,61,2,1,0,4.545454545454546
hate weather,0,4,2,21,1,0,0,4.25
wish come england,0,12,6,61,1,1,0,4.083333333333333
hey fwiend box yes rob awhile s kiss instead s u instead x,1,23,6,126,8,1,0,4.260869565217392
yes theater right movie start,1,10,5,55,3,0,0,4.5
hi tartar good luck exam lui dress sleep lit exam,1,22,10,114,5,1,0,4.181818181818182
wonderful night dinner north end spring awakening time cry,1,25,10,126,3,0,0,4.04
si yeah,0,6,1,35,2,1,0,4.833333333333333
leave school hair w girl till monday,1,21,6,125,10,0,0,4.9523809523809526
